transformation,closest_reaction,delta_mz_observed,delta_mz_error,metabolite_from,mz_from,rt_from,metabolite_to,mz_to,rt_to,method
C8-pos_851--->C8-pos_891,OH → SH,15.971299999999928,0.005856380440071973,C8-pos_851,800.6154,9.34,C8-pos_891,816.5867,9.42,C8-pos
C8-pos_851--->C8-pos_714,Hydration,18.018500000000017,0.007935315980017066,C8-pos_851,800.6154,9.34,C8-pos_714,818.6339,9.1,C8-pos
C8-pos_851--->C8-pos_612,Phosphorylation,79.97370000000001,0.007369479090016284,C8-pos_851,800.6154,9.34,C8-pos_612,880.5891,8.9,C8-pos
C8-pos_1471--->C8-pos_599,Amination,17.036100000000033,0.009550898510031658,C8-pos_1471,801.5303,11.99,C8-pos_599,818.5664,8.87,C8-pos
C8-pos_1471--->C8-pos_584,Tyr → Trp,23.00739999999996,0.008584417470039796,C8-pos_1471,801.5303,11.99,C8-pos_584,824.5377,8.85,C8-pos
C8-pos_1471--->C8-pos_742,Glycine conjugation,57.030899999999974,0.009436278949976895,C8-pos_1471,801.5303,11.99,C8-pos_742,858.5612,9.13,C8-pos
C8-pos_952--->C8-pos_1035,Ethylation,28.031600000000026,0.0002998710800241611,C8-pos_952,773.6522,9.6,C8-pos_1035,801.6838,9.98,C8-pos
C8-pos_1243--->C8-pos_1035,Ethylation,28.021900000000073,0.009400128919928363,C8-pos_1243,773.6619,11.46,C8-pos_1035,801.6838,9.98,C8-pos
C22:0_SM--->C8-pos_1035,Methylation,14.015700000000038,4.993554003718259e-05,C22:0_SM,787.6681,9.77,C8-pos_1035,801.6838,9.98,C8-pos
C8-pos_975--->C8-pos_1035,Hydrogenation,2.015600000000063,5.006445993682718e-05,C8-pos_975,799.6682,9.71,C8-pos_1035,801.6838,9.98,C8-pos
C8-pos_1271--->C8-pos_1035,Hydrogenation,2.007000000000062,0.0086500644599381,C8-pos_1271,799.6768,11.56,C8-pos_1035,801.6838,9.98,C8-pos
C8-pos_1035--->C24:0_SM,Methylation,14.01559999999995,5.006446005140219e-05,C8-pos_1035,801.6838,9.98,C24:0_SM,815.6994,10.18,C8-pos
C8-pos_1035--->C8-pos_1074,Ethylation,28.03099999999995,0.0003001289200526003,C8-pos_1035,801.6838,9.98,C8-pos_1074,829.7148,10.35,C8-pos
C8-pos_1035--->C8-pos_1530,Ethylation,28.040700000000015,0.009399871080013611,C8-pos_1035,801.6838,9.98,C8-pos_1530,829.7245,12.16,C8-pos
C8-pos_952--->C8-pos_1370,Ethylation,28.041000000000054,0.009699871080051992,C8-pos_952,773.6522,9.6,C8-pos_1370,801.6932,11.81,C8-pos
C8-pos_1243--->C8-pos_1370,Ethylation,28.0313000000001,1.2891990053276459e-07,C8-pos_1243,773.6619,11.46,C8-pos_1370,801.6932,11.81,C8-pos
C22:0_SM--->C8-pos_1370,Methylation,14.025100000000066,0.009449935540065013,C22:0_SM,787.6681,9.77,C8-pos_1370,801.6932,11.81,C8-pos
C8-pos_975--->C8-pos_1370,Hydrogenation,2.025000000000091,0.009349935540091003,C8-pos_975,799.6682,9.71,C8-pos_1370,801.6932,11.81,C8-pos
C8-pos_1271--->C8-pos_1370,Hydrogenation,2.0164000000000897,0.0007499355400897301,C8-pos_1271,799.6768,11.56,C8-pos_1370,801.6932,11.81,C8-pos
C8-pos_1370--->C24:0_SM,Methylation,14.006199999999922,0.009450064460079233,C8-pos_1370,801.6932,11.81,C24:0_SM,815.6994,10.18,C8-pos
C8-pos_1370--->C48:3_TAG,Amination,17.02909999999997,0.0025508985099698123,C8-pos_1370,801.6932,11.81,C48:3_TAG,818.7223,11.4,C8-pos
C8-pos_1370--->C8-pos_1074,Ethylation,28.02159999999992,0.00970012892008043,C8-pos_1370,801.6932,11.81,C8-pos_1074,829.7148,10.35,C8-pos
C8-pos_1370--->C8-pos_1530,Ethylation,28.031299999999987,1.289200142196023e-07,C8-pos_1370,801.6932,11.81,C8-pos_1530,829.7245,12.16,C8-pos
C8-pos_1370--->C8-pos_1349,Ethylation,28.033699999999953,0.0023998710799517653,C8-pos_1370,801.6932,11.81,C8-pos_1349,829.7269,11.75,C8-pos
C8-pos_1370--->C50:6_TAG,Phe → Trp,39.01389999999992,0.0030009629699208062,C8-pos_1370,801.6932,11.81,C50:6_TAG,840.7071,11.16,C8-pos
C8-pos_1370--->C8-pos_1237,Malonylation,83.99399999999991,0.009256141319923472,C8-pos_1370,801.6932,11.81,C8-pos_1237,885.6872,11.45,C8-pos
C8-pos_842--->C8-pos_434,Mercapturic acid conjugation,161.02380000000005,0.00913591091006083,C8-pos_842,641.511,9.32,C8-pos_434,802.5348,8.43,C8-pos
C8-pos_1216--->C8-pos_434,Mercapturic acid conjugation,161.00850000000003,0.006164089089963909,C8-pos_1216,641.5263,11.36,C8-pos_434,802.5348,8.43,C8-pos
C8-pos_411--->C8-pos_434,Glycine → Taurine,49.98779999999999,0.005164315979996559,C8-pos_411,752.547,8.41,C8-pos_434,802.5348,8.43,C8-pos
C38:5_PE_plasmalogen--->C8-pos_434,Glycine → Taurine,49.97649999999999,0.00613568402000908,C38:5_PE_plasmalogen,752.5583,9.42,C8-pos_434,802.5348,8.43,C8-pos
C8-pos_689--->C8-pos_434,Formylation,27.992700000000013,0.0022146195599859198,C8-pos_689,774.5421,9.05,C8-pos_434,802.5348,8.43,C8-pos
C8-pos_679--->C8-pos_434,OH → SH,15.967200000000048,0.009956380439952284,C8-pos_679,786.5676,9.01,C8-pos_434,802.5348,8.43,C8-pos
C8-pos_434--->C8-pos_531,Hydrogenation,2.0154999999999745,0.00015006446002541196,C8-pos_434,802.5348,8.43,C8-pos_531,804.5503,8.72,C8-pos
C8-pos_434--->C8-pos_607,Ethylation,28.03099999999995,0.0003001289200526003,C8-pos_434,802.5348,8.43,C8-pos_607,830.5658,8.89,C8-pos
C8-pos_434--->C8-pos_663,Acetylation,42.002700000000004,0.007864684019992296,C8-pos_434,802.5348,8.43,C8-pos_663,844.5375,8.99,C8-pos
C8-pos_434--->C8-pos_405,Carboxylation,43.987499999999955,0.0023292391200442353,C8-pos_434,802.5348,8.43,C8-pos_405,846.5223,8.38,C8-pos
C8-pos_434--->C8-pos_632,Taurine conjugation,107.01080000000002,0.006700594930009629,C8-pos_434,802.5348,8.43,C8-pos_632,909.5456,8.94,C8-pos
C8-pos_953--->C8-pos_531,Mercapturic acid conjugation,161.0236,0.008935910909997347,C8-pos_953,643.5267,9.6,C8-pos_531,804.5503,8.72,C8-pos
C8-pos_1301--->C8-pos_531,Mercapturic acid conjugation,161.00850000000003,0.006164089089963909,C8-pos_1301,643.5418,11.63,C8-pos_531,804.5503,8.72,C8-pos
C8-pos_943--->C8-pos_531,Glycine → Taurine,49.97789999999998,0.004735684020019448,C8-pos_943,754.5724,9.55,C8-pos_531,804.5503,8.72,C8-pos
C40:7_PE_plasmalogen--->C8-pos_531,Formylation,27.992099999999937,0.002814619560062681,C40:7_PE_plasmalogen,776.5582,9.36,C8-pos_531,804.5503,8.72,C8-pos
C8-pos_424--->C8-pos_531,Amination,17.023900000000026,0.002649101489975436,C8-pos_424,787.5264,8.42,C8-pos_531,804.5503,8.72,C8-pos
C8-pos_659--->C8-pos_531,Hydroxylation,15.994799999999941,0.00011461956005831553,C8-pos_659,788.5555,8.99,C8-pos_531,804.5503,8.72,C8-pos
C8-pos_447--->C8-pos_531,Methylation,14.015199999999936,0.0004500644600646808,C8-pos_447,790.5351,8.46,C8-pos_531,804.5503,8.72,C8-pos
C8-pos_773--->C8-pos_531,Methylation,14.014499999999998,0.0011500644600026533,C8-pos_773,790.5358,9.16,C8-pos_531,804.5503,8.72,C8-pos
C8-pos_434--->C8-pos_531,Hydrogenation,2.0154999999999745,0.00015006446002541196,C8-pos_434,802.5348,8.43,C8-pos_531,804.5503,8.72,C8-pos
C8-pos_531--->C8-pos_581,Hydrogenation,2.016200000000026,0.0005499355400262473,C8-pos_531,804.5503,8.72,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_531--->C38:6_PC,Hydrogenation,2.017900000000054,0.0022499355400542598,C8-pos_531,804.5503,8.72,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_531--->C8-pos_599,Methylation,14.016100000000051,0.0004499355400504612,C8-pos_531,804.5503,8.72,C8-pos_599,818.5664,8.87,C8-pos
C8-pos_531--->C8-pos_767,Ethylation,28.031600000000026,0.0002998710800241611,C8-pos_531,804.5503,8.72,C8-pos_767,832.5819,9.15,C8-pos
C8-pos_531--->C8-pos_556,Ethylation,28.032799999999952,0.00149987107995031,C8-pos_531,804.5503,8.72,C8-pos_556,832.5831,8.78,C8-pos
C8-pos_531--->C8-pos_507,Carboxylation,43.98760000000004,0.0022292391199556505,C8-pos_531,804.5503,8.72,C8-pos_507,848.5379,8.68,C8-pos
C8-pos_1017--->C8-pos_581,Mercapturic acid conjugation,161.02420000000006,0.009535910910074108,C8-pos_1017,645.5423,9.89,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_1422--->C8-pos_581,Mercapturic acid conjugation,161.00919999999996,0.0054640890900259365,C8-pos_1422,645.5573,11.91,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_783--->C8-pos_581,Glycine → Taurine,49.97640000000001,0.006235684019983978,C8-pos_783,756.5901,9.17,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_647--->C8-pos_581,Acetylation,42.01049999999998,6.468402001758022e-05,C8-pos_647,764.556,8.98,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_535--->C8-pos_581,Acetylation,42.010200000000054,0.00036468401994227406,C8-pos_535,764.5563,8.73,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_409--->C8-pos_581,Ethylation,28.031600000000026,0.0002998710800241611,C8-pos_409,778.5349,8.41,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_369--->C8-pos_581,Ethylation,28.02890000000002,0.0024001289199802045,C8-pos_369,778.5376,8.17,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_917--->C8-pos_581,Formylation,27.992899999999963,0.002014619560036124,C8-pos_917,778.5736,9.47,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_659--->C8-pos_581,Hydration,18.010999999999967,0.00043531597996704363,C8-pos_659,788.5555,8.99,C8-pos_581,806.5665,8.85,C8-pos
C38:7_PC_plasmalogen--->C8-pos_581,Hydroxylation,15.994300000000067,0.0006146195599328053,C38:7_PC_plasmalogen,790.5722,9,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_528--->C8-pos_581,Methylation,14.016500000000065,0.0008499355400637398,C8-pos_528,792.55,8.71,C8-pos_581,806.5665,8.85,C8-pos
C40:6_PE--->C8-pos_581,Methylation,14.01150000000007,0.004150064459931713,C40:6_PE,792.555,9.19,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_531--->C8-pos_581,Hydrogenation,2.016200000000026,0.0005499355400262473,C8-pos_531,804.5503,8.72,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_1462--->C8-pos_581,COOH → CONH2,-0.9807999999999311,0.0032155825300677066,C8-pos_1462,807.5473,11.98,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_581--->C8-pos_747,Hydrogenation,2.0153999999999996,0.0002500644600003099,C8-pos_581,806.5665,8.85,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_581--->C8-pos_604,Hydrogenation,2.0171000000000276,0.0014499355400277025,C8-pos_581,806.5665,8.85,C8-pos_604,808.5836,8.88,C8-pos
C8-pos_581--->C8-pos_759,Methylation,14.0154,0.0002500644600011981,C8-pos_581,806.5665,8.85,C8-pos_759,820.5819,9.15,C8-pos
C8-pos_581--->C8-pos_594,Methylation,14.016999999999939,0.0013499355399382296,C8-pos_581,806.5665,8.85,C8-pos_594,820.5835,8.86,C8-pos
C8-pos_581--->C8-pos_588,OH → SH,15.973799999999983,0.0033563804400174035,C8-pos_581,806.5665,8.85,C8-pos_588,822.5403,8.85,C8-pos
C8-pos_581--->C8-pos_828,Ethylation,28.030899999999974,0.0004001289200274982,C8-pos_581,806.5665,8.85,C8-pos_828,834.5974,9.28,C8-pos
C8-pos_581--->C40:6_PC,Ethylation,28.032100000000014,0.0007998710800123376,C8-pos_581,806.5665,8.85,C40:6_PC,834.5986,9.1,C8-pos
C8-pos_581--->C8-pos_656,Carboxylation,43.986999999999966,0.002829239120032412,C8-pos_581,806.5665,8.85,C8-pos_656,850.5535,8.99,C8-pos
C8-pos_581--->C8-pos_642,Glycine → Taurine,49.97759999999994,0.005035684020057829,C8-pos_581,806.5665,8.85,C8-pos_642,856.5441,8.97,C8-pos
C8-pos_1422--->C38:6_PC,Mercapturic acid conjugation,161.0109,0.003764089089997924,C8-pos_1422,645.5573,11.91,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_783--->C38:6_PC,Glycine → Taurine,49.97810000000004,0.004535684019955966,C8-pos_783,756.5901,9.17,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_647--->C38:6_PC,Acetylation,42.01220000000001,0.0016353159800104322,C8-pos_647,764.556,8.98,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_535--->C38:6_PC,Acetylation,42.01190000000008,0.0013353159800857384,C8-pos_535,764.5563,8.73,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_409--->C38:6_PC,Ethylation,28.033300000000054,0.0019998710800521735,C8-pos_409,778.5349,8.41,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_369--->C38:6_PC,Ethylation,28.03060000000005,0.0007001289199521921,C8-pos_369,778.5376,8.17,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_917--->C38:6_PC,Formylation,27.99459999999999,0.0003146195600081114,C8-pos_917,778.5736,9.47,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_659--->C38:6_PC,Hydration,18.012699999999995,0.002135315979995056,C8-pos_659,788.5555,8.99,C38:6_PC,806.5682,8.66,C8-pos
C38:7_PC_plasmalogen--->C38:6_PC,Hydroxylation,15.996000000000095,0.0010853804400952072,C38:7_PC_plasmalogen,790.5722,9,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_528--->C38:6_PC,Methylation,14.018200000000093,0.0025499355400917523,C8-pos_528,792.55,8.71,C38:6_PC,806.5682,8.66,C8-pos
C40:6_PE--->C38:6_PC,Methylation,14.013200000000097,0.0024500644599037003,C40:6_PE,792.555,9.19,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_531--->C38:6_PC,Hydrogenation,2.017900000000054,0.0022499355400542598,C8-pos_531,804.5503,8.72,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_1462--->C38:6_PC,COOH → CONH2,-0.979099999999903,0.004915582530095719,C8-pos_1462,807.5473,11.98,C38:6_PC,806.5682,8.66,C8-pos
C38:6_PC--->C8-pos_747,Hydrogenation,2.0136999999999716,0.0019500644600283223,C38:6_PC,806.5682,8.66,C8-pos_747,808.5819,9.14,C8-pos
C38:6_PC--->C8-pos_604,Hydrogenation,2.0153999999999996,0.0002500644600003099,C38:6_PC,806.5682,8.66,C8-pos_604,808.5836,8.88,C8-pos
C38:6_PC--->C8-pos_759,Methylation,14.013699999999972,0.0019500644600292105,C38:6_PC,806.5682,8.66,C8-pos_759,820.5819,9.15,C8-pos
C38:6_PC--->C8-pos_594,Methylation,14.015299999999911,0.00035006446008978287,C38:6_PC,806.5682,8.66,C8-pos_594,820.5835,8.86,C8-pos
C38:6_PC--->C8-pos_588,OH → SH,15.972099999999955,0.005056380440045416,C38:6_PC,806.5682,8.66,C8-pos_588,822.5403,8.85,C8-pos
C38:6_PC--->C8-pos_828,Ethylation,28.029199999999946,0.0021001289200555107,C38:6_PC,806.5682,8.66,C8-pos_828,834.5974,9.28,C8-pos
C38:6_PC--->C40:6_PC,Ethylation,28.030399999999986,0.0009001289200156748,C38:6_PC,806.5682,8.66,C40:6_PC,834.5986,9.1,C8-pos
C38:6_PC--->C8-pos_656,Carboxylation,43.98529999999994,0.004529239120060424,C38:6_PC,806.5682,8.66,C8-pos_656,850.5535,8.99,C8-pos
C38:6_PC--->C8-pos_642,Glycine → Taurine,49.97589999999991,0.0067356840200858414,C38:6_PC,806.5682,8.66,C8-pos_642,856.5441,8.97,C8-pos
C8-pos_1015--->C8-pos_960,Glucosylation,162.05259999999998,0.0002234201000135272,C8-pos_1015,644.5946,9.89,C8-pos_960,806.6472,9.63,C8-pos
C8-pos_762--->C8-pos_960,Tyr → Trp,23.010800000000017,0.005184417469983771,C8-pos_762,783.6364,9.15,C8-pos_960,806.6472,9.63,C8-pos
C8-pos_923--->C8-pos_960,COOH → CONH2,-0.9868000000000166,0.002784417470017786,C8-pos_923,807.634,9.49,C8-pos_960,806.6472,9.63,C8-pos
C8-pos_960--->C8-pos_1008,Methylation,14.01520000000005,0.000450064459950994,C8-pos_960,806.6472,9.63,C8-pos_1008,820.6624,9.84,C8-pos
C8-pos_960--->C8-pos_928,Hydroxylation,15.987899999999968,0.007014619560031576,C8-pos_960,806.6472,9.63,C8-pos_928,822.6351,9.52,C8-pos
C8-pos_960--->C8-pos_1033,Amination,17.018299999999954,0.00824910149004765,C8-pos_960,806.6472,9.63,C8-pos_1033,823.6655,9.98,C8-pos
C8-pos_960--->C8-pos_1226,Amination,17.030200000000036,0.00365089851003475,C8-pos_960,806.6472,9.63,C8-pos_1226,823.6774,11.4,C8-pos
C8-pos_960--->C8-pos_1011,Hydration,18.004699999999957,0.005864684020043143,C8-pos_960,806.6472,9.63,C8-pos_1011,824.6519,9.86,C8-pos
C8-pos_960--->C8-pos_1043,Ethylation,28.031200000000013,0.00010012891998911755,C8-pos_960,806.6472,9.63,C8-pos_1043,834.6784,10.03,C8-pos
C8-pos_960--->C8-pos_1166,Phe → Trp,39.01520000000005,0.004300962970049227,C8-pos_960,806.6472,9.63,C8-pos_1166,845.6624,11.16,C8-pos
C8-pos_960--->C8-pos_1014,Acetylation,42.003900000000044,0.00666468401995246,C8-pos_960,806.6472,9.63,C8-pos_1014,848.6511,9.88,C8-pos
C8-pos_960--->C8-pos_961,Acetylation,42.005499999999984,0.005064684020013033,C8-pos_960,806.6472,9.63,C8-pos_961,848.6527,9.63,C8-pos
C46:2_TAG--->C8-pos_1251,Methylation,14.015899999999988,0.0002499355399869785,C46:2_TAG,792.7066,11.31,C8-pos_1251,806.7225,11.49,C8-pos
C8-pos_1251--->C8-pos_1333,Hydrogenation,2.015700000000038,4.993554003807077e-05,C8-pos_1251,806.7225,11.49,C8-pos_1333,808.7382,11.72,C8-pos
C8-pos_1251--->C48:2_TAG,Methylation,14.0154,0.0002500644600011981,C8-pos_1251,806.7225,11.49,C48:2_TAG,820.7379,11.65,C8-pos
C8-pos_1251--->C8-pos_1383,Ethylation,28.030900000000088,0.0004001289199138114,C8-pos_1251,806.7225,11.49,C8-pos_1383,834.7534,11.83,C8-pos
C8-pos_1251--->C8-pos_1610,Sulfation,79.94780000000003,0.009014858679961435,C8-pos_1251,806.7225,11.49,C8-pos_1610,886.6703,12.31,C8-pos
C8-pos_1251--->C8-pos_1362,Taurine conjugation,107.00160000000005,0.002499405069954719,C8-pos_1251,806.7225,11.49,C8-pos_1362,913.7241,11.79,C8-pos
C8-pos_1251--->C60:12_TAG,Glucosylation,162.04450000000008,0.008323420099912937,C8-pos_1251,806.7225,11.49,C60:12_TAG,968.767,11.58,C8-pos
C8-pos_529--->C8-pos_583,Methylation,14.016100000000051,0.0004499355400504612,C8-pos_529,793.0517,8.71,C8-pos_583,807.0678,8.85,C8-pos
C8-pos_583--->C8-pos_737,Hydrogenation,2.0154999999999745,0.00015006446002541196,C8-pos_583,807.0678,8.85,C8-pos_737,809.0833,9.12,C8-pos
C8-pos_583--->C8-pos_768,Methylation,14.014699999999948,0.0009500644600528574,C8-pos_583,807.0678,8.85,C8-pos_768,821.0825,9.15,C8-pos
C8-pos_529--->C8-pos_633,Methylation,14.016500000000065,0.0008499355400637398,C8-pos_529,793.0517,8.71,C8-pos_633,807.0682,8.95,C8-pos
C8-pos_633--->C8-pos_737,Hydrogenation,2.0150999999999613,0.0005500644600386906,C8-pos_633,807.0682,8.95,C8-pos_737,809.0833,9.12,C8-pos
C8-pos_633--->C8-pos_768,Methylation,14.014299999999935,0.001350064460066136,C8-pos_633,807.0682,8.95,C8-pos_768,821.0825,9.15,C8-pos
C8-pos_1398--->C8-pos_1462,Carboxylation,43.987300000000005,0.002529239119994031,C8-pos_1398,763.56,11.86,C8-pos_1462,807.5473,11.98,C8-pos
C8-pos_1462--->C8-pos_581,COOH → CONH2,-0.9807999999999311,0.0032155825300677066,C8-pos_1462,807.5473,11.98,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_1462--->C38:6_PC,COOH → CONH2,-0.979099999999903,0.004915582530095719,C8-pos_1462,807.5473,11.98,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_1462--->C8-pos_747,C=O → CHNH2,1.0346000000000686,0.0029655180700665085,C8-pos_1462,807.5473,11.98,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_1462--->C8-pos_604,C=O → CHNH2,1.0363000000000966,0.004665518070094521,C8-pos_1462,807.5473,11.98,C8-pos_604,808.5836,8.88,C8-pos
C8-pos_1462--->C8-pos_607,Tyr → Trp,23.018500000000017,0.0025155825300160473,C8-pos_1462,807.5473,11.98,C8-pos_607,830.5658,8.89,C8-pos
C8-pos_1039--->C8-pos_923,Mercapturic acid conjugation,161.0245,0.009835910909998802,C8-pos_1039,646.6095,10,C8-pos_923,807.634,9.49,C8-pos
C8-pos_701--->C8-pos_923,Ethylation,28.031200000000013,0.00010012891998911755,C8-pos_701,779.6028,9.06,C8-pos_923,807.634,9.49,C8-pos
C8-pos_923--->C8-pos_960,COOH → CONH2,-0.9868000000000166,0.002784417470017786,C8-pos_923,807.634,9.49,C8-pos_960,806.6472,9.63,C8-pos
C8-pos_923--->C8-pos_984,Hydrogenation,2.0160999999999376,0.00044993553993766255,C8-pos_923,807.634,9.49,C8-pos_984,809.6501,9.77,C8-pos
C8-pos_923--->C8-pos_818,Hydrogenation,2.018000000000029,0.0023499355400291577,C8-pos_923,807.634,9.49,C8-pos_818,809.652,9.26,C8-pos
C8-pos_923--->C8-pos_976,Methylation,14.015999999999963,0.00034993553996187643,C8-pos_923,807.634,9.49,C8-pos_976,821.65,9.71,C8-pos
C8-pos_923--->C8-pos_1011,Amination,17.01789999999994,0.008649101490060929,C8-pos_923,807.634,9.49,C8-pos_1011,824.6519,9.86,C8-pos
C8-pos_923--->C8-pos_999,Ethylation,28.032299999999964,0.0009998710799621335,C8-pos_923,807.634,9.49,C8-pos_999,835.6663,9.82,C8-pos
C8-pos_923--->C8-pos_913,Phe → Trp,39.00210000000004,0.008799037029959322,C8-pos_923,807.634,9.49,C8-pos_913,846.6361,9.46,C8-pos
C8-pos_1052--->C8-pos_747,Mercapturic acid conjugation,161.02430000000004,0.009635910910049006,C8-pos_1052,647.5576,10.15,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_1556--->C8-pos_747,Mercapturic acid conjugation,161.00890000000004,0.00576408908995063,C8-pos_1556,647.573,12.23,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_1338--->C8-pos_747,Mercapturic acid conjugation,161.00670000000002,0.00796408908996682,C8-pos_1338,647.5752,11.73,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_1336--->C8-pos_747,Sulfation,79.94920000000002,0.007614858679971803,C8-pos_1336,728.6327,11.72,C8-pos_747,808.5819,9.14,C8-pos
C36:5_PC_plasmalogen-B--->C8-pos_747,Acetylation,42.00940000000003,0.0011646840199688313,C36:5_PC_plasmalogen-B,766.5725,8.99,C8-pos_747,808.5819,9.14,C8-pos
C36:5_PC_plasmalogen-A--->C8-pos_747,Acetylation,42.009199999999964,0.001364684020032314,C36:5_PC_plasmalogen-A,766.5727,8.75,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_515--->C8-pos_747,Ethylation,28.031100000000038,0.0002001289199640155,C8-pos_515,780.5508,8.69,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_433--->C8-pos_747,Ethylation,28.028999999999996,0.0023001289200053066,C8-pos_433,780.5529,8.43,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_781--->C8-pos_747,Formylation,27.993799999999965,0.0011146195600346687,C8-pos_781,780.5881,9.17,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_1010--->C8-pos_747,Formylation,27.992399999999975,0.0025146195600243004,C8-pos_1010,780.5895,9.85,C8-pos_747,808.5819,9.14,C8-pos
C38:7_PC_plasmalogen--->C8-pos_747,Hydration,18.009700000000066,0.0008646840199340033,C38:7_PC_plasmalogen,790.5722,9,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_877--->C8-pos_747,Hydroxylation,15.994000000000028,0.0009146195599711859,C8-pos_877,792.5879,9.4,C8-pos_747,808.5819,9.14,C8-pos
C38:6_PC_plasmalogen--->C8-pos_747,Hydroxylation,15.99369999999999,0.0012146195600095666,C38:6_PC_plasmalogen,792.5882,9.11,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_628--->C8-pos_747,Hydroxylation,15.993299999999977,0.0016146195600228452,C8-pos_628,792.5886,8.94,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_618--->C8-pos_747,Methylation,14.015899999999988,0.0002499355399869785,C8-pos_618,794.566,8.91,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_495--->C8-pos_747,Methylation,14.01520000000005,0.000450064459950994,C8-pos_495,794.5667,8.66,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_581--->C8-pos_747,Hydrogenation,2.0153999999999996,0.0002500644600003099,C8-pos_581,806.5665,8.85,C8-pos_747,808.5819,9.14,C8-pos
C38:6_PC--->C8-pos_747,Hydrogenation,2.0136999999999716,0.0019500644600283223,C38:6_PC,806.5682,8.66,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_1462--->C8-pos_747,C=O → CHNH2,1.0346000000000686,0.0029655180700665085,C8-pos_1462,807.5473,11.98,C8-pos_747,808.5819,9.14,C8-pos
C8-pos_747--->C38:4_PC,Hydrogenation,2.016899999999964,0.0012499355399642198,C8-pos_747,808.5819,9.14,C38:4_PC,810.5988,9.15,C8-pos
C8-pos_747--->C8-pos_643,Methylation,14.01649999999995,0.000849935539950053,C8-pos_747,808.5819,9.14,C8-pos_643,822.5984,8.97,C8-pos
C8-pos_747--->C8-pos_789,Ethylation,28.032299999999964,0.0009998710799621335,C8-pos_747,808.5819,9.14,C8-pos_789,836.6142,9.19,C8-pos
C8-pos_747--->C8-pos_831,Carboxylation,43.98739999999998,0.0024292391200191332,C8-pos_747,808.5819,9.14,C8-pos_831,852.5693,9.28,C8-pos
C8-pos_747--->C8-pos_742,Glycine → Taurine,49.97929999999997,0.0033356840200298166,C8-pos_747,808.5819,9.14,C8-pos_742,858.5612,9.13,C8-pos
C8-pos_1556--->C8-pos_604,Mercapturic acid conjugation,161.01060000000007,0.004064089089922618,C8-pos_1556,647.573,12.23,C8-pos_604,808.5836,8.88,C8-pos
C8-pos_1338--->C8-pos_604,Mercapturic acid conjugation,161.00840000000005,0.006264089089938807,C8-pos_1338,647.5752,11.73,C8-pos_604,808.5836,8.88,C8-pos
C8-pos_1336--->C8-pos_604,Sulfation,79.95090000000005,0.005914858679943791,C8-pos_1336,728.6327,11.72,C8-pos_604,808.5836,8.88,C8-pos
